,alpha-3,Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20
239,TUR,,Turkey,38.9637,35.2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.010101010101010102,0.015544041450777202,0.011111111111111112,0.013412816691505217,0.024252223120452707,0.024183006535947713,0.023491724506139882,0.024239934264585046,0.02066115702479339,0.01614318301456396,0.014588680264757532,0.014211325667172923,0.015515330624307351,0.015814365947383977,0.017665816326530612,0.019629466254962504,0.02031354555013861,0.020931689993733026,0.02120428518655338,0.021477265206168508,0.021254763998827322,0.021241530855154733,0.02147435139417733,0.021390601743567935,0.02110489188774728,0.02103341116982987,0.02122850122850123,0.021547487406315274,0.021875405300246422,0.022144647815187213,0.02252154760843826,0.022956394995748815,0.023370062683212255,0.02352139457688968,0.023631684659804166,0.024079047377755257,0.024471711644447936,0.024782438782610352,0.02510809657245718,0.02546966794090674,0.02583242771374107,0.026095905943098366,0.026201207585679055,0.026404891643442452,0.026619169396942637,0.026821894899337492,0.02695047839677578,0.027111076296412344,0.027183146449201494,0.027204068465596417,0.027228130001046947,0.027211034889724865,0.027268881822690275
240,UGA,,Uganda,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,UKR,,Ukraine,48.3794,31.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.125,0.13333333333333333,0.13333333333333333,0.11764705882352941,0.1,0.0625,0.04054054054054054,0.04054054054054054,0.030612244897959183,0.03424657534246575,0.025380710659898477,0.01607717041800643,0.025210084033613446,0.02100840336134454,0.023679417122040074,0.02631578947368421,0.025157232704402517,0.024498886414253896,0.02516309412861137,0.026101141924959218,0.02826585179526356,0.02878787878787879,0.030758714969241284,0.03115638106650689,0.030110935023771792,0.03130671506352087,0.029060509554140128,0.029877609791216703,0.02997099581050596,0.029054254372961757,0.028685258964143426,0.02787121576165305,0.0268067767531632,0.026042686508713532,0.02587155963302752,0.026440203116792155,0.026281423441070845,0.026391627483694828,0.026077255612885233,0.026281380753138076,0.024735417179424072,0.024251566488744488,0.0244173140954495,0.02539581340983955,0.025336981858720988,0.025079273565869125,0.02504142883446879,0.02444794952681388,0.02417324156454591,0.02457022380797924,0.024885808788785636,0.024800910125142208,0.02483201869704937,0.025429698506621582,0.025559105431309903
242,ARE,,United Arab Emirates,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.012987012987012988,0.012987012987012988,0.010050251256281407,0.008032128514056224,0.005988023952095809,0.005988023952095809,0.0049261083743842365,0.0042643923240938165,0.005253940455341506,0.008169934640522876,0.009022556390977444,0.0098159509202454,0.007804878048780488,0.0071146245059288534,0.006640106241699867,0.005555555555555556,0.005296100144439095,0.005084745762711864,0.004511278195488722,0.004680708793045804,0.0047604879500148765,0.005351886540005352,0.00533462657613967,0.005528527200353826,0.005674908796108634,0.006149832277301528,0.0060075523515276345,0.005870220529906394,0.005870220529906394,0.006045414332055441,0.0059179741260666115,0.00593089221248066,0.006311445563782012,0.006394884092725819,0.00689506571859513,0.0072345628693702875,0.007342995169082126,0.0075645756457564575,0.007820050962129866,0.008214585079631182,0.008412113443358436,0.008512922770151084,0.00875,0.008895792149110422,0.00930011540289186,0.009609688672414927,0.009975220789122562,0.010159472938858445,0.010360843158270811,0.010621196463428637
243,GBR,Bermuda,United Kingdom,32.3078,-64.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.075,0.08163265306122448,0.08163265306122448,0.08163265306122448,0.06896551724137931,0.08620689655172414,0.08620689655172414,0.06097560975609756,0.06097560975609756,0.05952380952380952,0.05952380952380952,0.05747126436781609,0.05747126436781609,0.05747126436781609,0.05,0.05,0.05,0.045454545454545456,0.045454545454545456,0.05405405405405406,0.05405405405405406,0.05357142857142857,0.05217391304347826,0.05217391304347826,0.06086956521739131,0.0603448275862069,0.0603448275862069,0.0603448275862069,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
244,GBR,Cayman Islands,United Kingdom,19.3133,-81.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.06666666666666667,0.043478260869565216,0.034482758620689655,0.034482758620689655,0.027777777777777776,0.027777777777777776,0.025,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.018518518518518517,0.018518518518518517,0.01818181818181818,0.01818181818181818,0.01639344262295082,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.013513513513513514,0.013513513513513514,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013157894736842105,0.012658227848101266,0.012658227848101266,0.012345679012345678,0.012195121951219513,0.012195121951219513
245,GBR,Channel Islands,United Kingdom,49.3723,-2.3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.011235955056179775,0.01020408163265306,0.01834862385321101,0.014084507042253521,0.02112676056338028,0.017341040462427744,0.015463917525773196,0.017167381974248927,0.019011406844106463,0.01935483870967742,0.021604938271604937,0.020833333333333332,0.022727272727272728,0.022099447513812154,0.022556390977443608,0.022058823529411766,0.020833333333333332,0.020594965675057208,0.02947845804988662,0.033482142857142856,0.04148471615720524,0.04246284501061571,0.04329896907216495,0.04294478527607362,0.049079754601226995,0.0482897384305835,0.056112224448897796,0.05555555555555555,0.0648854961832061,0.06653992395437262,0.06653992395437262,0.06653992395437262,0.06779661016949153,0.07063197026022305,0.07434944237918216,0.07606679035250463,0.07536764705882353,0.07522935779816514,0.07522935779816514,0.07326007326007326,0.07326007326007326,0.07326007326007326,0.07509157509157509,0.07509157509157509
246,GBR,Gibraltar,United Kingdom,36.1408,-5.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,GBR,Isle of Man,United Kingdom,54.2361,-4.5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.010416666666666666,0.008695652173913044,0.007874015748031496,0.0078125,0.007142857142857143,0.006622516556291391,0.006289308176100629,0.005235602094240838,0.0049504950495049506,0.00881057268722467,0.008733624454148471,0.00823045267489712,0.00784313725490196,0.01556420233463035,0.014035087719298246,0.0136986301369863,0.020134228187919462,0.020066889632107024,0.029900332225913623,0.02922077922077922,0.048701298701298704,0.05194805194805195,0.05825242718446602,0.05825242718446602,0.05825242718446602,0.06472491909385113,0.06774193548387097,0.06687898089171974,0.06645569620253164,0.0694006309148265,0.06853582554517133,0.06832298136645963,0.0705521472392638,0.07033639143730887,0.0701219512195122,0.0696969696969697,0.0696969696969697,0.0696969696969697
248,GBR,Montserrat,United Kingdom,16.7425,-62.1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
249,GBR,,United Kingdom,55.3781,-3.4360000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.00966183574879227,0.0072992700729927005,0.009316770186335404,0.018276762402088774,0.015317286652078774,0.019693654266958426,0.012515644555694618,0.024539877300613498,0.03768624014022787,0.04209844559585492,0.041517170681701694,0.04377617053673392,0.058736059479553904,0.048694779116465865,0.049810719266786214,0.050140745953553834,0.05397684558712976,0.06288685318148056,0.07282266526757608,0.07522085942190583,0.07982673267326733,0.08513750731421885,0.08548891051580187,0.09226808779694698,0.09641763746968311,0.10500424088210347,0.11112429194222842,0.11687495087636564,0.12459431080565102,0.12268077896542347,0.1246488015656184,0.13523885379143058,0.14003688214179866,0.14763821875288116,0.14588050271831235,0.14683765444601984,0.1457641196013289,0.14701767055584392,0.14991371412744742,0.15145668531738377,0.15465497507129417,0.1552905890903738,0.15754084294944753,0.15401272612186429,0.15272077214134547,0.1567127746135069,0.1577575358063163,0.1577864845487004,0.15886801658941205,0.15928911294127163,0.1573857799935881,0.15522112631244034,0.15701289513857,0.15795112031085448,0.1563233559508099,0.15502521766081542,0.1543445937419415,0.15244372990353697,0.15076737413752395,0.15091465759958153,0.14955594673349842,0.14810174345478822,0.14780592813379698,0.1467381457858135
250,GBR,Anguilla,United Kingdom,18.2206,-63.0686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,GBR,British Virgin Islands,United Kingdom,18.4207,-64.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125,0.125,0.125,0.125
252,GBR,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
253,GBR,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,USA,,US,37.0902,-95.7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.013333333333333334,0.06060606060606061,0.058823529411764705,0.07333333333333333,0.05504587155963303,0.053231939163498096,0.04218362282878412,0.04046242774566474,0.03767123287671233,0.029166666666666667,0.028081123244929798,0.024639423076923076,0.022477064220183487,0.02126099706744868,0.02085714285714286,0.021368443772933305,0.020710059171597635,0.0210688591983556,0.01876636601687518,0.018107294801286707,0.017264950587867662,0.01760976049523695,0.01792719642368397,0.018758025196791782,0.020006385016494627,0.020587568734568268,0.02228058785339078,0.022483657978364317,0.02427081115605706,0.025903406001285285,0.028521626375728717,0.030486346562372504,0.03251335054572023,0.033576886203189917,0.03516917165342085,0.036742546830046054,0.037928794107851646,0.040770846238687354,0.04262168877068972,0.043768002575732365,0.04497760484637569,0.04624266475682802,0.04697522482775511,0.04800041335124522,0.04979997399908832,0.051440164311834194,0.05216801254656655,0.053466665332775005,0.0542926913212,0.05395948920019504,0.054389304461022,0.055533794985872055,0.05641921480522448,0.05720853548956419,0.0568757807676292,0.05729863402103064,0.056825218008958504,0.05689042074564005,0.057629843677012155,0.05862718889134637,0.05890642167519929,0.05885386175509442,0.05860190368552104,0.05844525366545744,0.05838986899089781,0.05900600488893613,0.05975196285462349,0.060191372638867674,0.06011231141884682,0.06016947793556723
255,URY,,Uruguay,-32.5228,-55.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.003215434083601286,0.0029498525073746312,0.0058997050147492625,0.011396011396011397,0.010810810810810811,0.012468827930174564,0.012468827930174564,0.014742014742014743,0.01647058823529412,0.01647058823529412,0.015317286652078774,0.014767932489451477,0.014141414141414142,0.014553014553014554,0.016632016632016633,0.01652892561983471,0.016227180527383367,0.017892644135188866,0.017892644135188866,0.01768172888015717,0.019305019305019305,0.018656716417910446,0.020522388059701493,0.022058823529411766,0.021505376344086023,0.02127659574468085,0.023450586264656615,0.02471169686985173,0.024154589371980676,0.023961661341853034,0.02377179080824089,0.026397515527950312,0.026194144838212634,0.026033690658499236,0.025914634146341462,0.025835866261398176,0.02533532041728763,0.025222551928783383,0.024817518248175182,0.025899280575539568,0.025604551920341393
256,UZB,,Uzbekistan,41.3775,64.5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.01904761904761905,0.013793103448275862,0.013333333333333334,0.011560693641618497,0.01098901098901099,0.009708737864077669,0.008771929824561403,0.00749063670411985,0.0058309037900874635,0.004366812227074236,0.003838771593090211,0.005494505494505495,0.005145797598627788,0.0048,0.005208333333333333,0.004618937644341801,0.004004004004004004,0.003430531732418525,0.0030698388334612432,0.002962962962962963,0.002844950213371266,0.00335345405767941,0.0031928480204342275,0.003071253071253071,0.00357355568790947,0.004076878276062901,0.003979533826037522,0.00443213296398892,0.0042941492216854536,0.0042780748663101605,0.004199475065616798,0.004123711340206186,0.0044932601098352475,0.004411764705882353,0.004312410158121706,0.004247286455875413,0.004651162790697674,0.0045662100456621,0.004528985507246377,0.004476275738585497,0.004349717268377556,0.004299226139294927,0.00425531914893617
257,VEN,,Venezuela,6.4238,-66.5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.016666666666666666,0.016666666666666666,0.022058823529411766,0.022058823529411766,0.020833333333333332,0.034013605442176874,0.045454545454545456,0.04487179487179487,0.04375,0.04216867469879518,0.04216867469879518,0.05357142857142857,0.05232558139534884,0.05232558139534884,0.05113636363636364,0.04945054945054945,0.04736842105263158,0.04736842105263158,0.045454545454545456,0.04390243902439024,0.04390243902439024,0.039473684210526314,0.03501945525291829,0.03501945525291829,0.03496503496503497,0.03460207612456748,0.03205128205128205,0.03134796238244514,0.030864197530864196,0.03067484662576687,0.030303030303030304,0.030303030303030304,0.030120481927710843,0.04790419161676647,0.02976190476190476,0.028901734104046242,0.027932960893854747,0.027932960893854747,0.027624309392265192,0.02631578947368421,0.02617801047120419,0.02570694087403599,0.02481389578163772
258,VNM,,Vietnam,16.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,ESH,,Western Sahara,24.2155,-12.8858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
